,text,created_at,user,likes,retweets,links
0,Wanted: Suspects for Robbery in the 22nd District [VIDEO] https://t.co/ys2L7qty1R https://t.co/VWyOgRMsYo,2022-11-23 18:43:20+00:00,PhillyPolice,1,6,https://t.co/ys2L7qty1Rhttps://t.co/VWyOgRMsYo
1,Wanted: Suspect for Residential Burglary in the 22nd District [VIDEO] https://t.co/fMpPr9ASqW https://t.co/Bb5GYCOVPc,2022-11-23 16:33:26+00:00,PhillyPolice,2,2,https://t.co/fMpPr9ASqWhttps://t.co/Bb5GYCOVPc
2,RT @PPDFrankVanore: @phillypolice has received approval to charge a 23yo male in 2 of the residential home invasion robberies in the 22nd D…,2022-11-23 12:28:33+00:00,PhillyPolice,0,17,
3,Wanted: Suspects for Multiple Commercial Burglaries in the 12th and 18th Districts [VIDEO] https://t.co/upJXKbcg0c https://t.co/XVn01wXcR0,2022-11-23 12:03:19+00:00,PhillyPolice,7,3,https://t.co/upJXKbcg0chttps://t.co/XVn01wXcR0
4,Wanted: Suspects for Commercial Robbery in the 12th District [VIDEO] https://t.co/qniWYHb9iO https://t.co/iXMDL5QpCQ,2022-11-22 18:02:24+00:00,PhillyPolice,10,7,https://t.co/qniWYHb9iOhttps://t.co/iXMDL5QpCQ
5,Wanted: Suspect for Robbery in the 6th District [VIDEO] https://t.co/CjE7r9QyNn https://t.co/V2uXOxlRj7,2022-11-22 17:46:22+00:00,PhillyPolice,9,13,https://t.co/CjE7r9QyNnhttps://t.co/V2uXOxlRj7
6,Wanted: Suspects for Home Invasion/Robbery in the 22nd District [VIDEO] https://t.co/qxcihouK7I https://t.co/KGc8FjpNCc,2022-11-22 12:44:46+00:00,PhillyPolice,16,17,https://t.co/qxcihouK7Ihttps://t.co/KGc8FjpNCc
7,Wanted: Suspect for Shooting in the 19th District [VIDEO] https://t.co/bGzcCY25OX https://t.co/Fd11zqb4GL,2022-11-22 12:03:12+00:00,PhillyPolice,15,21,https://t.co/bGzcCY25OXhttps://t.co/Fd11zqb4GL
8,Wanted: Suspect for Commercial Burglary in the 14th District [VIDEO] https://t.co/ksyzEaPmzI https://t.co/DAaPnyQh39,2022-11-22 11:44:52+00:00,PhillyPolice,9,6,https://t.co/ksyzEaPmzIhttps://t.co/DAaPnyQh39
9,Wanted: Suspects for Homicide in the 22nd District [VIDEO] https://t.co/3w9xzd9raA https://t.co/LfT0A3BaL2,2022-11-19 21:22:32+00:00,PhillyPolice,50,41,https://t.co/3w9xzd9raAhttps://t.co/LfT0A3BaL2
10,Wanted: Suspect(s) for Homicide of an On-Duty City Sanitation Worker in the 15th District [VIDEO] https://t.co/wXBfTmGNfX https://t.co/IkkgaBnpyO,2022-11-19 21:18:30+00:00,PhillyPolice,21,18,https://t.co/wXBfTmGNfXhttps://t.co/IkkgaBnpyO
11,Wanted: Suspects for Robbery/Carjacking in the 26th District [VIDEO] https://t.co/r2gmqZz32l https://t.co/ynWu7Oimdf,2022-11-18 15:04:52+00:00,PhillyPolice,22,17,https://t.co/r2gmqZz32lhttps://t.co/ynWu7Oimdf
12,Wanted: Suspects for Multiple Robberies in the 26th District [VIDEO] https://t.co/SXN3yGWrI4 https://t.co/UphcXqFZJq,2022-11-18 14:18:59+00:00,PhillyPolice,31,27,https://t.co/SXN3yGWrI4https://t.co/UphcXqFZJq
13,Wanted: Suspects for Shooting Incident in the 25th District [VIDEO] https://t.co/LedUfEmI8d https://t.co/L4z44A7Zts,2022-11-18 12:17:46+00:00,PhillyPolice,8,11,https://t.co/LedUfEmI8dhttps://t.co/L4z44A7Zts
14,Wanted: Suspect for Homicide in the 14th District [VIDEO] https://t.co/2bdCjkNANe https://t.co/DJ704ftiq7,2022-11-18 11:58:48+00:00,PhillyPolice,15,17,https://t.co/2bdCjkNANehttps://t.co/DJ704ftiq7
15,Wanted: Suspects for Commercial Robbery in the 35th District [VIDEO] https://t.co/S5ZrQLmTlH https://t.co/yrnByDBEQd,2022-11-18 11:37:27+00:00,PhillyPolice,11,8,https://t.co/S5ZrQLmTlHhttps://t.co/yrnByDBEQd
16,Wanted: Suspect for Commercial Robbery in the 1st District [VIDEO] https://t.co/ZZFTCuZHE4 https://t.co/juEwQDipvu,2022-11-17 18:50:26+00:00,PhillyPolice,4,3,https://t.co/ZZFTCuZHE4https://t.co/juEwQDipvu
17,Wanted: Suspect for Commercial Burglary in the 9th District [VIDEO] https://t.co/REgHiwTTxh https://t.co/aQHiq1PSrv,2022-11-17 16:29:39+00:00,PhillyPolice,7,5,https://t.co/REgHiwTTxhhttps://t.co/aQHiq1PSrv
18,Wanted: Suspect for Robbery in the 17th District [VIDEO] https://t.co/7dmLsCZ0Yi https://t.co/zYBEaogKc8,2022-11-16 18:41:54+00:00,PhillyPolice,4,7,https://t.co/7dmLsCZ0Yihttps://t.co/zYBEaogKc8
19,Wanted: Suspects for Robbery in the 18th District [VIDEO] https://t.co/ZYkPCTCeRR https://t.co/ye6kAY0IBF,2022-11-16 12:08:43+00:00,PhillyPolice,4,8,https://t.co/ZYkPCTCeRRhttps://t.co/ye6kAY0IBF
20,Wanted: Suspect for Commercial Burglary in the 22nd District [VIDEO] https://t.co/4LeiNYCL2m https://t.co/7EPMlcWz9q,2022-11-16 11:50:33+00:00,PhillyPolice,3,3,https://t.co/4LeiNYCL2mhttps://t.co/7EPMlcWz9q
21,Wanted: Suspect for Commercial Robbery in the 25th District [VIDEO] https://t.co/nKNRMl0lTP https://t.co/Ln2nhjXUur,2022-11-16 11:27:41+00:00,PhillyPolice,13,8,https://t.co/nKNRMl0lTPhttps://t.co/Ln2nhjXUur
22,Wanted: Suspect for Commercial Burglary in the 6th District [VIDEO] https://t.co/VVTzgeyySM https://t.co/RjJiTRSTFO,2022-11-15 17:05:10+00:00,PhillyPolice,4,8,https://t.co/VVTzgeyySMhttps://t.co/RjJiTRSTFO
23,Wanted: Suspect for Shooting Incident in the 19th District [VIDEO] https://t.co/P4yijTxWH4 https://t.co/RXlErvO0gX,2022-11-14 12:03:31+00:00,PhillyPolice,12,11,https://t.co/P4yijTxWH4https://t.co/RXlErvO0gX
24,RT @PPD22Dist: Special shout-out to the wonderful ladies of Mother’s In Charge they surprised our officers with cake &amp; coffee this morning!…,2022-11-11 17:31:57+00:00,PhillyPolice,0,5,
25,Wanted: Suspects for Homicide in the 39th District [VIDEO] https://t.co/0C23MO01wQ https://t.co/seubtzp1Xf,2022-11-11 11:51:17+00:00,PhillyPolice,23,15,https://t.co/0C23MO01wQhttps://t.co/seubtzp1Xf
26,Wanted: Suspect for Aggravated Assault in the 22nd District [VIDEO] https://t.co/Wz4vSIPtt9 https://t.co/XAPQmQy4pD,2022-11-10 18:56:54+00:00,PhillyPolice,10,16,https://t.co/Wz4vSIPtt9https://t.co/XAPQmQy4pD
27,Wanted: Suspect for Arson in the 17th District [VIDEO] https://t.co/9CMsB5d07V https://t.co/CrMmlmAqKd,2022-11-10 11:50:19+00:00,PhillyPolice,16,24,https://t.co/9CMsB5d07Vhttps://t.co/CrMmlmAqKd
28,Wanted: Suspect for Commercial Burglary in the 35th District [VIDEO] https://t.co/xTE0AQiqqF https://t.co/PJDkpgtXIH,2022-11-10 11:37:47+00:00,PhillyPolice,10,11,https://t.co/xTE0AQiqqFhttps://t.co/PJDkpgtXIH
29,Wanted: Suspects for Commercial Robbery in the 12 District [VIDEO] https://t.co/t0voSACrkM https://t.co/HAfOTxDqgu,2022-11-09 17:58:12+00:00,PhillyPolice,21,22,https://t.co/t0voSACrkMhttps://t.co/HAfOTxDqgu
30,Wanted: Suspects for Robbery/Carjacking in the 22nd District [VIDEO] https://t.co/dtnwGRJtR9 https://t.co/3lBGbs5KV8,2022-11-09 17:45:25+00:00,PhillyPolice,6,9,https://t.co/dtnwGRJtR9https://t.co/3lBGbs5KV8
31,"RT @PhillyMayor: Today I joined @philadao, @PhillyVotes, and @PPDCommish to provide updates about our city's election efforts.

We're worki…",2022-11-07 22:14:07+00:00,PhillyPolice,0,5,
32,RT @USMS_Philly: The U.S. Marshals Fugitive Task Force in Philadelphia and @PhillyPD  are seeking assistance in locating murder fugitive Da…,2022-11-07 18:56:33+00:00,PhillyPolice,0,34,
33,Wanted: Suspects for Multiple Catalytic Converter Thefts in the 12th District [VIDEO] https://t.co/gVfYhlBcm6 https://t.co/4Rh5tHFugv,2022-11-07 12:10:24+00:00,PhillyPolice,11,12,https://t.co/gVfYhlBcm6https://t.co/4Rh5tHFugv
34,Wanted: Suspects for Commercial Robbery in the 24th District [VIDEO] https://t.co/2unLDG9lZi https://t.co/mN7UjOxXul,2022-11-07 11:59:10+00:00,PhillyPolice,4,6,https://t.co/2unLDG9lZihttps://t.co/mN7UjOxXul
35,Wanted: Suspects for Commercial Burglary in the 18th District [VIDEO] https://t.co/hyCAKgdDkt https://t.co/xU33f8dtI4,2022-11-04 10:30:54+00:00,PhillyPolice,5,6,https://t.co/hyCAKgdDkthttps://t.co/xU33f8dtI4
36,Wanted: Suspects for Commercial Burglary in the 22nd District [VIDEO] https://t.co/AXqK0b82rq https://t.co/bVGQLzJaop,2022-11-02 17:52:25+00:00,PhillyPolice,10,7,https://t.co/AXqK0b82rqhttps://t.co/bVGQLzJaop
37,Wanted: Suspect Onesimo Bosket for Leaving the Scene Auto vs Pedestrian with Injuries in the 5th District https://t.co/7xpwF1Mckr https://t.co/aAnlak1M0U,2022-11-02 15:55:23+00:00,PhillyPolice,13,11,https://t.co/7xpwF1Mckrhttps://t.co/aAnlak1M0U
38,"RT @PPD35Dist: #NeverForget2342

@PPDMyeshaMassey @PhillyPolice @PPDInspThomas https://t.co/1JDYYM3iP7",2022-11-02 01:55:51+00:00,PhillyPolice,0,15,https://t.co/1JDYYM3iP7
39,RT @PPDFrankVanore: @phillypolice just took a fourth suspect wanted in connection to the Roxborough High shooting/homicide into custody. A…,2022-11-01 20:45:50+00:00,PhillyPolice,0,23,
40,RT @PPDCommish: HUGE thanks to @MLB and our Fightin' @Phillies for donating $50k to @PhillyPAL! This donation will build an E-Gaming Room a…,2022-11-01 16:54:48+00:00,PhillyPolice,0,15,
41,Wanted: Suspects for Robbery/Carjacking in the 25th District [VIDEO] https://t.co/qcGpP2LCsw https://t.co/qWXhYl0niE,2022-11-01 15:03:35+00:00,PhillyPolice,6,3,https://t.co/qcGpP2LCswhttps://t.co/qWXhYl0niE
42,Wanted: Suspect for Homicide in the 26th District [VIDEO] https://t.co/fIaEcGChba https://t.co/g0izZy8ROy,2022-11-01 11:14:05+00:00,PhillyPolice,12,15,https://t.co/fIaEcGChbahttps://t.co/g0izZy8ROy
43,Wanted: Suspects for Robbery in the 16th District [VIDEO] https://t.co/aptkLsusNz https://t.co/HpxLEjKxES,2022-11-01 10:51:45+00:00,PhillyPolice,11,15,https://t.co/aptkLsusNzhttps://t.co/HpxLEjKxES
44,Wanted: Suspects for Commercial Burglary in the 12th District [VIDEO] https://t.co/XpO0n3eqDT https://t.co/OOBTfYTVEE,2022-11-01 10:38:14+00:00,PhillyPolice,8,6,https://t.co/XpO0n3eqDThttps://t.co/OOBTfYTVEE
45,Wanted: Suspects for Commercial Burglary in the 19th District [VIDEO] https://t.co/WDxZHEmEcX https://t.co/uKUqq6CKAK,2022-11-01 10:28:00+00:00,PhillyPolice,7,5,https://t.co/WDxZHEmEcXhttps://t.co/uKUqq6CKAK
46,"RT @PPDCommish: Congrats 🎉 to our newest Detectives, Corporals, and Sergeants who took the next step in their @PhillyPolice careers today!…",2022-10-31 18:19:54+00:00,PhillyPolice,0,21,
47,Wanted: Suspect for Commercial Burglary in the 212nd District [VIDEO] https://t.co/8NilMYx9ao https://t.co/T4fuxkWFOj,2022-10-31 17:22:55+00:00,PhillyPolice,3,5,https://t.co/8NilMYx9aohttps://t.co/T4fuxkWFOj
48,Wanted: Suspect for Assault in the 6th District [VIDEO] https://t.co/XfEP8blh3H https://t.co/6JIdA45j0K,2022-10-31 17:05:20+00:00,PhillyPolice,5,5,https://t.co/XfEP8blh3Hhttps://t.co/6JIdA45j0K
49,Wanted: Suspect for Robbery in the 6th District [VIDEO] https://t.co/q7jM4eDnKb https://t.co/aosokOVZRR,2022-10-31 16:11:12+00:00,PhillyPolice,5,7,https://t.co/q7jM4eDnKbhttps://t.co/aosokOVZRR
50,Wanted: Suspects for Commercial Robbery in the 35th District [VIDEO] https://t.co/gmzPT3omPT https://t.co/UndzrQKeVK,2022-10-31 11:26:17+00:00,PhillyPolice,18,17,https://t.co/gmzPT3omPThttps://t.co/UndzrQKeVK
51,Wanted: Suspect for Homicide in the 15th District [VIDEO] https://t.co/YOmccKofdM https://t.co/T5kfpjg5FZ,2022-10-31 10:52:24+00:00,PhillyPolice,17,16,https://t.co/YOmccKofdMhttps://t.co/T5kfpjg5FZ
52,Wanted: Suspect for Commercial Robbery in the 35th District [VIDEO] https://t.co/L0RWfsgkRh https://t.co/zgzPkkN8JB,2022-10-28 15:42:08+00:00,PhillyPolice,5,7,https://t.co/L0RWfsgkRhhttps://t.co/zgzPkkN8JB
53,RT @PPDKCampbell: Visited both the 26th PAL who partnered with the 26th District to create an extremely scary 💀😲haunted PAL center and the…,2022-10-28 14:38:18+00:00,PhillyPolice,0,4,
54,Wanted: Suspect for Sexual Assault in the 9th District [VIDEO] https://t.co/2MuJoISlmD https://t.co/kF1fpHK3P0,2022-10-28 11:45:31+00:00,PhillyPolice,7,11,https://t.co/2MuJoISlmDhttps://t.co/kF1fpHK3P0
55,Wanted: Suspects for Homicide in the 22nd District [VIDEO] https://t.co/iQYiFjR0C9 https://t.co/Wh1nE3w8BM,2022-10-28 11:19:08+00:00,PhillyPolice,9,11,https://t.co/iQYiFjR0C9https://t.co/Wh1nE3w8BM
56,Wanted: Suspects for Shooting Incident in the 39th District [VIDEO] https://t.co/A1szTc6tvI https://t.co/0SwVJ27eHB,2022-10-27 16:21:48+00:00,PhillyPolice,12,11,https://t.co/A1szTc6tvIhttps://t.co/0SwVJ27eHB
57,Wanted: Suspect for Commercial Robbery in the 22nd District [VIDEO] https://t.co/MVYfDKxAwW https://t.co/0njaLJE5b7,2022-10-27 16:20:36+00:00,PhillyPolice,2,4,https://t.co/MVYfDKxAwWhttps://t.co/0njaLJE5b7
58,"RT @NorfolkPD: #NPDNews. Norfolk Police looking for missing woman. For more information, please visit: https://t.co/FZM2viyROs

Submit an A…",2022-10-26 13:38:31+00:00,PhillyPolice,0,11,https://t.co/FZM2viyROs
59,Wanted: Suspect for Attempted Commercial Burglary in the 22nd District [VIDEO] https://t.co/qWuubAoLZQ https://t.co/qIL4IOYLpr,2022-10-25 17:13:52+00:00,PhillyPolice,7,5,https://t.co/qWuubAoLZQhttps://t.co/qIL4IOYLpr
60,"The PPD wishes all who celebrate a bright, happy and blessed Diwali. #HappyDiwali https://t.co/AhZsbVZ34n",2022-10-24 21:13:41+00:00,PhillyPolice,17,0,https://t.co/AhZsbVZ34n
61,Wanted: Suspect for Commercial Burglary in the 6th District [VIDEO] https://t.co/rQsOCT4cRt https://t.co/WyBdIXxoDV,2022-10-24 17:33:32+00:00,PhillyPolice,5,2,https://t.co/rQsOCT4cRthttps://t.co/WyBdIXxoDV
62,Suspect Quadir H. Jones Arrest For Sexual Assault in the 9th District https://t.co/iDaYBYP6rp https://t.co/kT8eP05DOh,2022-10-24 16:27:18+00:00,PhillyPolice,20,3,https://t.co/iDaYBYP6rphttps://t.co/kT8eP05DOh
63,RT @PPDCommish: Yesterday was a magical day for our city. A huge thank you to our residents and visitors for showing the world that we've b…,2022-10-24 15:05:01+00:00,PhillyPolice,0,19,
64,"RT @PhilaOEM: Traffic Alert: Due to celebratory activity from today’s Phillies NLCS clinching game, be aware of traffic delays and rolling…",2022-10-23 22:26:59+00:00,PhillyPolice,0,155,
65,"It may 67 and clear in San Diego, but even during torrential downpours, it's always sunny in Philadelphia! Congrats to our Fightin' @Phillies on winning the NL Pennant (!!) - let's party responsibly, everyone! https://t.co/ahYOxLEzBO",2022-10-23 22:10:50+00:00,PhillyPolice,270,21,https://t.co/ahYOxLEzBO
66,"RT @PPDDennisWilson: Great job by Philly Police Racing Team winning todays Run For Blue team competition.  Roman, Moore, McShea, Dugan, Kes…",2022-10-23 15:26:28+00:00,PhillyPolice,0,5,
67,"RT @PhilaOEM: Due to the Phillies NLCS game scheduled to begin at 2:37 p.m., expect heavy traffic delays along Broad Street from the stadiu…",2022-10-23 15:08:11+00:00,PhillyPolice,0,21,
68,@rayjaymay1967 @CrossingBroad https://t.co/bH1OcGojNN,2022-10-22 21:46:18+00:00,PhillyPolice,1818,64,https://t.co/bH1OcGojNN
69,"@Jeff_A_Friedman Good Afternoon sir. Seems to be working on our end. Please try a different device/browser if possible, or please feel free to call your local district directly to file a roll call complaint. If you're still running into problems, please email support (at) https://t.co/ZgOrozyfZV",2022-10-22 16:31:49+00:00,PhillyPolice,1,0,https://t.co/ZgOrozyfZV
70,@inthephanattic @RobManfred We're not sure if that's illegal - but it certainly should be!,2022-10-22 01:22:59+00:00,PhillyPolice,156,8,
71,RT @PhillyPolice: Wanted: Suspect for Sexual Assault in the 6th District [VIDEO] https://t.co/Cr4AjR7WSU https://t.co/pVleuTUYrK,2022-10-21 14:09:21+00:00,PhillyPolice,0,32,https://t.co/Cr4AjR7WSUhttps://t.co/pVleuTUYrK
72,RT @PhillyPolice: Wanted: Suspect for Robbery in the 6th District [VIDEO] https://t.co/nCbXFhnMEN https://t.co/kHtucrbSCo,2022-10-21 14:09:05+00:00,PhillyPolice,0,14,https://t.co/nCbXFhnMENhttps://t.co/kHtucrbSCo
73,RT @PhillyPolice: Wanted: Suspect for Homicide in the 16th District [UPDATED INFORMATION] https://t.co/vWe9xPDf6E https://t.co/rQthEzk12C,2022-10-21 14:08:47+00:00,PhillyPolice,0,19,https://t.co/vWe9xPDf6Ehttps://t.co/rQthEzk12C
74,Wanted: Suspect for Sexual Assault in the 6th District [VIDEO] https://t.co/Cr4AjR7WSU https://t.co/pVleuTUYrK,2022-10-21 12:01:14+00:00,PhillyPolice,17,32,https://t.co/Cr4AjR7WSUhttps://t.co/pVleuTUYrK
75,Wanted: Suspect for Robbery in the 6th District [VIDEO] https://t.co/nCbXFhnMEN https://t.co/kHtucrbSCo,2022-10-20 16:00:53+00:00,PhillyPolice,11,14,https://t.co/nCbXFhnMENhttps://t.co/kHtucrbSCo
76,Wanted: Suspect for Homicide in the 16th District [UPDATED INFORMATION] https://t.co/vWe9xPDf6E https://t.co/rQthEzk12C,2022-10-20 13:26:31+00:00,PhillyPolice,24,19,https://t.co/vWe9xPDf6Ehttps://t.co/rQthEzk12C
77,Wanted: Suspects for Commercial Burglary in the 16th District [VIDEO] https://t.co/Tf1ZZVrF2A https://t.co/2Hxne2wrJa,2022-10-20 10:26:14+00:00,PhillyPolice,6,13,https://t.co/Tf1ZZVrF2Ahttps://t.co/2Hxne2wrJa
78,Wanted: Suspect for Theft From Auto in the 17th District [VIDEO] https://t.co/EwlgvMTHe6 https://t.co/t9LFXVtyIC,2022-10-19 17:43:08+00:00,PhillyPolice,4,4,https://t.co/EwlgvMTHe6https://t.co/t9LFXVtyIC
79,Wanted: Suspect for Commercial Burglary in the 3rd District [VIDEO] https://t.co/HAfyk0VTBX https://t.co/5zr9LPjbY2,2022-10-19 17:21:42+00:00,PhillyPolice,9,8,https://t.co/HAfyk0VTBXhttps://t.co/5zr9LPjbY2
80,Wanted: Suspects for Commercial Burglary in the 24th District [VIDEO] https://t.co/I5m8JpCmgy https://t.co/MgDVblfwif,2022-10-19 17:21:17+00:00,PhillyPolice,7,7,https://t.co/I5m8JpCmgyhttps://t.co/MgDVblfwif
81,Wanted: Suspects for Commercial Burglary in the 6th District [VIDEO] https://t.co/dTnjd6TmQ4 https://t.co/7Aqssnccfh,2022-10-19 15:05:55+00:00,PhillyPolice,7,7,https://t.co/dTnjd6TmQ4https://t.co/7Aqssnccfh
82,Wanted: Suspect for Commercial Robbery in the 19th District [VIDEO] https://t.co/uUiADrg7Ku https://t.co/F31pPMeAeK,2022-10-19 10:45:15+00:00,PhillyPolice,5,9,https://t.co/uUiADrg7Kuhttps://t.co/F31pPMeAeK
83,Wanted: Suspects for Shooting Incident in the 16th District [VIDEO] https://t.co/QLDQmfF4TV https://t.co/eLeH5zzdca,2022-10-18 17:08:28+00:00,PhillyPolice,4,6,https://t.co/QLDQmfF4TVhttps://t.co/eLeH5zzdca
84,Wanted: Suspect for Shooting Incident in the 6th District [VIDEO] https://t.co/n6lPtF4Cot https://t.co/dCEjsCEgoG,2022-10-18 14:19:46+00:00,PhillyPolice,9,8,https://t.co/n6lPtF4Cothttps://t.co/dCEjsCEgoG
85,Wanted: Suspect for Assault on Police in the 6th District [VIDEO] https://t.co/MQLOK32Kva https://t.co/9Ug8BiOKbf,2022-10-18 10:28:49+00:00,PhillyPolice,25,30,https://t.co/MQLOK32Kvahttps://t.co/9Ug8BiOKbf
86,RT @PPDFrankVanore: @phillypolice just took a four suspect wanted in connection to the Roxborough High shooting/Homicide into custody. Troy…,2022-10-17 19:28:46+00:00,PhillyPolice,0,12,
87,Wanted: Suspect for Fatal Hit and Run in the 2nd District https://t.co/lUgQQptAA9 https://t.co/H7gmLsGTPR,2022-10-17 15:47:44+00:00,PhillyPolice,6,7,https://t.co/lUgQQptAA9https://t.co/H7gmLsGTPR
88,Wanted: Suspect for Shooting Incident in the 6th District [VIDEO] https://t.co/IuSHjKCUlM https://t.co/FIqBNkPZ7k,2022-10-17 11:42:51+00:00,PhillyPolice,11,6,https://t.co/IuSHjKCUlMhttps://t.co/FIqBNkPZ7k
89,Wanted: Suspects for Shooting Incident in the 25th District [VIDEO] https://t.co/pl93WQolKB https://t.co/VrGxanOEGq,2022-10-17 10:47:27+00:00,PhillyPolice,12,18,https://t.co/pl93WQolKBhttps://t.co/VrGxanOEGq
90,RT @PPDJohnStanford: Great time meeting and speaking with @FBINAAQuantico #284 this morning as they visited with our experts at Bomb Dispos…,2022-10-15 22:04:01+00:00,PhillyPolice,0,2,
91,"RT @FOX29philly: Police say the 18-year-old used a bullhorn to scream profanities at the police and incite the crowd of spectators, who lat…",2022-10-14 18:40:31+00:00,PhillyPolice,0,17,
92,Wanted: Suspects for Robbery/Carjacking in the 35th District [VIDEO] https://t.co/vIQjcUTPra https://t.co/9wKX69ZeVJ,2022-10-14 16:50:02+00:00,PhillyPolice,20,26,https://t.co/vIQjcUTPrahttps://t.co/9wKX69ZeVJ
93,Wanted: Suspect for Indecent Sexual Assault in the 15th District [VIDEO] https://t.co/RvfcXNJawm https://t.co/MzEP9aJ7S5,2022-10-14 14:49:57+00:00,PhillyPolice,21,23,https://t.co/RvfcXNJawmhttps://t.co/MzEP9aJ7S5
94,Wanted: Suspects for Homicide in the 2nd District [VIDEO] https://t.co/iZVdiuO7i6 https://t.co/3pBGh2srWs,2022-10-14 14:33:31+00:00,PhillyPolice,15,17,https://t.co/iZVdiuO7i6https://t.co/3pBGh2srWs
95,Wanted: Suspect for Theft of Firearms in the 26th District [VIDEO] https://t.co/eP6MdbKPu4 https://t.co/e3JNBIwyOv,2022-10-14 11:07:24+00:00,PhillyPolice,17,10,https://t.co/eP6MdbKPu4https://t.co/e3JNBIwyOv
96,Wanted: Suspect for Commercial Burglary in the 6th District [VIDEO] https://t.co/CDYUp2ti9d https://t.co/Vg0MD32Ao3,2022-10-13 15:12:17+00:00,PhillyPolice,10,15,https://t.co/CDYUp2ti9dhttps://t.co/Vg0MD32Ao3
97,RT @PPDFrankVanore: @phillypolice just took a second suspect wanted in connection to the Roxborough High shooting into custody. Details to…,2022-10-13 11:25:53+00:00,PhillyPolice,0,27,
98,Wanted: Suspects for Shooting Incident in the 39th District [VIDEO] https://t.co/HHkYJ0eE5l https://t.co/uwmtjV0s8t,2022-10-13 10:50:36+00:00,PhillyPolice,11,11,https://t.co/HHkYJ0eE5lhttps://t.co/uwmtjV0s8t
99,RT @PPDCommish: My statement on this morning's Officer Involved Shooting that occurred on the 800 Block of N. 10th Street: https://t.co/kso…,2022-10-12 15:58:51+00:00,PhillyPolice,0,72,https://t.co/kso
100,Wanted: Suspect for Shooting Incident in the 22nd District [VIDEO] https://t.co/5cwnorIXOc https://t.co/Y5VuIDEZC7,2022-10-11 17:55:28+00:00,PhillyPolice,10,11,https://t.co/5cwnorIXOchttps://t.co/Y5VuIDEZC7
101,Wanted: Suspect for Vandalism in the 9th District [VIDEO] https://t.co/Dr7QYYXRN4 https://t.co/5kySbOdwnG,2022-10-11 15:26:28+00:00,PhillyPolice,16,20,https://t.co/Dr7QYYXRN4https://t.co/5kySbOdwnG
102,Wanted: Suspects for Robbery in the 22nd District [VIDEO] https://t.co/uvt4EmhREG https://t.co/w1SENba1mm,2022-10-11 10:59:15+00:00,PhillyPolice,20,19,https://t.co/uvt4EmhREGhttps://t.co/w1SENba1mm
103,Wanted: Suspect for Commercial Burglary in the 26th District [VIDEO] https://t.co/evjCB5sztf https://t.co/oNZmKlwDn4,2022-10-10 11:08:39+00:00,PhillyPolice,9,13,https://t.co/evjCB5sztfhttps://t.co/oNZmKlwDn4
104,Wanted: Suspects for Commercial Burglary in the 16th District [VIDEO] https://t.co/aWSkR3sbJK https://t.co/BQwnASSJzD,2022-10-10 10:46:47+00:00,PhillyPolice,13,13,https://t.co/aWSkR3sbJKhttps://t.co/BQwnASSJzD
105,"RT @PPDJohnStanford: I appreciate the preparation and work by @PPD15Dist Officers, 15th Dist PDAC,  @PPD16Dist Officers &amp; 16th Dist Chaplai…",2022-10-09 01:05:36+00:00,PhillyPolice,0,11,
106,"RT @PPDCommish: While Philly is cheering on our teams and enjoying our beautiful city this weekend, please know that @PhillyPolice will con…",2022-10-07 21:26:41+00:00,PhillyPolice,0,13,
107,Wanted: Suspects for Commercial Burglary in the 22nd District [VIDEO] https://t.co/oKh515q1ja https://t.co/mFDcTPrd6H,2022-10-07 16:32:21+00:00,PhillyPolice,7,6,https://t.co/oKh515q1jahttps://t.co/mFDcTPrd6H
108,Wanted: Suspects for Shooting Incident in the 35th District [VIDEO] https://t.co/wilGxv8iV1 https://t.co/5Q2rFnNDL0,2022-10-07 15:13:59+00:00,PhillyPolice,10,14,https://t.co/wilGxv8iV1https://t.co/5Q2rFnNDL0
109,Today is the first day of National #FaithandBlue Weekend! Join @PhillyPolice and faith-based organizations across the city to celebrate this initiative. LOCATIONS: https://t.co/hrrTEyU1G7 https://t.co/bxluonbvsq,2022-10-07 13:50:45+00:00,PhillyPolice,27,9,https://t.co/hrrTEyU1G7https://t.co/bxluonbvsq
110,"As #HispanicHeritageMonth draws to a close, we want to take a moment to thank the many Hispanic employees who serve proudly within the ranks of our @PhillyPolice. Their contributions to the department and our city is invaluable! https://t.co/OVhO9KNuHL",2022-10-06 20:52:17+00:00,PhillyPolice,28,5,https://t.co/OVhO9KNuHL
111,Wanted: Suspect for Fatal Hit and Run in the 15th District [VIDEO] https://t.co/EuEyakHQsL https://t.co/i3ZpIhqljJ,2022-10-06 18:15:17+00:00,PhillyPolice,5,8,https://t.co/EuEyakHQsLhttps://t.co/i3ZpIhqljJ
112,Wanted: Suspect for Sexual Assault/Burglary in the 3rd District [VIDEO] https://t.co/jdjsBR5qYK https://t.co/E7ayZ86F3n,2022-10-06 14:26:49+00:00,PhillyPolice,13,14,https://t.co/jdjsBR5qYKhttps://t.co/E7ayZ86F3n
113,Wanted: Suspects for Shooting Incident in the 19th District [VIDEO] https://t.co/TNmt8ovyEJ https://t.co/QlOXvP5dkE,2022-10-06 11:27:30+00:00,PhillyPolice,11,8,https://t.co/TNmt8ovyEJhttps://t.co/QlOXvP5dkE
